mol1,mol2,similarity
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,CC(C)OC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.32653061224489793
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.32653061224489793
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,Cc1ccccc1NC(=O)c1ccccc1,0.3111111111111111
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,CCN(C(=O)Nc1ccccc1)c1ccccc1,0.2916666666666667
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.2777777777777778
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.2708333333333333
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,O=C(Cc1cccs1)Nc1ccc(Cl)cc1,0.2692307692307692
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,COc1cccc(C(=O)NCc2cccnc2)c1,0.25862068965517243
O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,O=C(Nc1cccc2ncccc12)c1ccccc1Cl,0.25
COCCn1ccc2cc(NC(=O)COC)ccc21,COCCn1ccc2cc(NC(=O)COC)ccc21,1.0
COCCn1ccc2cc(NC(=O)COC)ccc21,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.30158730158730157
COCCn1ccc2cc(NC(=O)COC)ccc21,COc1ccc(C(=O)Nc2cc(CC(C)C)nn2C)cc1,0.2857142857142857
COCCn1ccc2cc(NC(=O)COC)ccc21,O=C(COc1cccc(C(F)(F)F)c1)Nc1cccnc1,0.26153846153846155
COCCn1ccc2cc(NC(=O)COC)ccc21,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,0.2459016393442623
COCCn1ccc2cc(NC(=O)COC)ccc21,CC(C)(C)NC(=O)Cn1ccc(=N)c2ccccc21,0.24193548387096775
COCCn1ccc2cc(NC(=O)COC)ccc21,O=C(Cc1cccs1)Nc1ccc(Cl)cc1,0.2413793103448276
COCCn1ccc2cc(NC(=O)COC)ccc21,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.23880597014925373
COCCn1ccc2cc(NC(=O)COC)ccc21,CC(=O)NCCOC(=O)Nc1ccncc1,0.23728813559322035
COCCn1ccc2cc(NC(=O)COC)ccc21,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.22950819672131148
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,NCC1CN(C2c3ccccc3CCc3ccccc32)C1,1.0
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,Oc1c(C2OCCc3ccccc32)ccc2cccnc12,0.2830188679245283
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,COc1ccccc1[C@H]1C[C@@H]1CN.Cl,0.2826086956521739
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,NCC(c1ccccc1)N1CCc2sccc2C1,0.22641509433962265
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,c1ccc(OC2CCCCC2N2CCOCC2)cc1,0.19607843137254902
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,CN1CCN(Cc2cnn3ccccc23)CC1,0.18867924528301888
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,0.1864406779661017
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O,0.18032786885245902
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,COc1ccc(CN2C(=O)Cc3ccccc3C2=O)cc1,0.17857142857142858
NCC1CN(C2c3ccccc3CCc3ccccc32)C1,O=S(=O)(CCN1CCCC1)NCc1ccccc1,0.17307692307692307
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,1.0
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,Cc1ccc(OCC(=O)NCc2ccccn2)cc1,0.4897959183673469
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,O=C(COc1ccccc1)NC1=NCCS1,0.38461538461538464
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.3148148148148148
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.3018867924528302
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,O=C(COc1cccc(C(F)(F)F)c1)Nc1cccnc1,0.3
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,Cc1ccccc1NC(=O)c1ccccc1,0.2978723404255319
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.28846153846153844
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,Cc1cccc(OCC(=O)NC2CCCCCC2)c1C,0.2807017543859649
Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,Cc1nc2cc(Nc3ccccc3C(=O)O)ccc2s1,0.2711864406779661
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,1.0
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,Cc1noc(C2CCN(Cn3cc(Cl)cn3)CC2)n1,0.22058823529411764
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CN1CCN(Cc2cnn3ccccc23)CC1,0.20967741935483872
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CCCNC(=S)Nc1cc(-n2cccn2)ncn1,0.208955223880597
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,NCC1CN(C2c3ccccc3CCc3ccccc32)C1,0.1864406779661017
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CCc1ocnc1C(=O)N1CCOC(CCCC(C)C)C1,0.1780821917808219
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.17647058823529413
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CCn1c(C)nnc1SCC(=O)Nc1nccs1,0.16901408450704225
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,CC(NC1=NCCC1)c1ccccc1.Cl,0.16393442622950818
Cc1cnn(C2CN(CC(O)Cn3cccn3)C2)c1,Cc1cccc(NC(S)=NCc2ccccn2)c1,0.16176470588235295
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,1.0
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCNCC1,0.22388059701492538
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(F)cc1F,0.21311475409836064
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.21212121212121213
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,COc1ccc(F)cc1-n1cnc(CCNC(C)=O)c1,0.19444444444444445
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,Cc1cccc(C)c1NC(=O)C12CCCN1CCC2,0.1935483870967742
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,0.19047619047619047
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.1875
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,O=C(CC12CC3CC(CC(C3)C1)C2)NCc1cccs1,0.18461538461538463
C=CCNC(=O)CN1CCC(O)(c2ccc(F)cc2)CC1,O=C(N/N=C/c1cccc(F)c1)c1ccncc1,0.18181818181818182
CN(C)Cc1ccccc1Cc1ccccc1,CN(C)Cc1ccccc1Cc1ccccc1,1.0
CN(C)Cc1ccccc1Cc1ccccc1,CN(C)CCCOC(=O)CCc1ccccc1.Cl,0.29545454545454547
CN(C)Cc1ccccc1Cc1ccccc1,CCc1ccc(NCc2ccccc2)cc1,0.2702702702702703
CN(C)Cc1ccccc1Cc1ccccc1,CN(C)CCCCNc1ccnc2ccccc12,0.23404255319148937
CN(C)Cc1ccccc1Cc1ccccc1,O=C(O)C1C(C(=O)O)C1(c1ccccc1)c1ccccc1,0.22857142857142856
CN(C)Cc1ccccc1Cc1ccccc1,O=C(O)C(F)(F)C(NCc1ccccc1)c1ccccc1,0.22727272727272727
CN(C)Cc1ccccc1Cc1ccccc1,Cc1occc(=O)c1OCc1ccccc1,0.22727272727272727
CN(C)Cc1ccccc1Cc1ccccc1,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.21568627450980393
CN(C)Cc1ccccc1Cc1ccccc1,CCN(C(=O)Nc1ccccc1)c1ccccc1,0.21428571428571427
CN(C)Cc1ccccc1Cc1ccccc1,CC(NC1=NCCC1)c1ccccc1.Cl,0.20454545454545456
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,1.0
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.24489795918367346
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,0.24
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,CC(C)OC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0.2127659574468085
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.2127659574468085
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,Cc1ccc(CSc2nnc(C)c(O)n2)cc1,0.2127659574468085
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,CCOC(=O)c1ccc(NC(=O)NCc2ccccc2)cc1,0.21153846153846154
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,Cc1cccc(NC(S)=NCc2ccccn2)c1,0.20754716981132076
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,CCN(C(=O)Nc1ccccc1)c1ccccc1,0.2
CS/C(=N\c1ccc(C)cc1)Nc1ccc(C)cc1,CCCCc1ccc(NC(=O)C2CCCC2)cc1,0.2
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,O=C(N/N=C/c1cccc(F)c1)c1ccncc1,1.0
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.38461538461538464
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,0.32653061224489793
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(F)cc1F,0.2727272727272727
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,COc1cccc(C(=O)NCc2cccnc2)c1,0.2459016393442623
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,CCN(CC)Cc1cc(Nc2ccncc2)ccc1O,0.24561403508771928
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.2413793103448276
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,O=C(NCc1cccnc1)Nc1cccc(C(F)(F)F)c1,0.234375
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,COCCCNC(=S)N/N=C/c1ccc(O)cc1,0.22950819672131148
O=C(N/N=C/c1cccc(F)c1)c1ccncc1,Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,0.22413793103448276
COC(=O)/C=c1\sc2ncnn2c1=O,COC(=O)/C=c1\sc2ncnn2c1=O,1.0
COC(=O)/C=c1\sc2ncnn2c1=O,CCCOc1ccc2nc(NC(=O)OC)sc2c1,0.20967741935483872
COC(=O)/C=c1\sc2ncnn2c1=O,COc1ccc(F)cc1-n1cnc(CCNC(C)=O)c1,0.19696969696969696
COC(=O)/C=c1\sc2ncnn2c1=O,COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,0.1896551724137931
COC(=O)/C=c1\sc2ncnn2c1=O,O=C(CSC1=NCCS1)NC1CCCCC1,0.1896551724137931
COC(=O)/C=c1\sc2ncnn2c1=O,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,0.1875
COC(=O)/C=c1\sc2ncnn2c1=O,O=C(COc1ccccc1)NC1=NCCS1,0.1864406779661017
COC(=O)/C=c1\sc2ncnn2c1=O,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.18461538461538463
COC(=O)/C=c1\sc2ncnn2c1=O,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.18333333333333332
COC(=O)/C=c1\sc2ncnn2c1=O,Cc1ccc(OCC(=O)NCc2ccccn2)cc1,0.18333333333333332
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,1.0
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CCOC(=O)C1(C)CCN1C(=O)c1ccc2ccccc2c1,0.28125
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CCC(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,0.24285714285714285
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,Cc1cc(-c2ccc(C(=O)C(Cl)(Cl)Cl)[nH]2)on1,0.24193548387096775
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCNCC1,0.22058823529411764
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,Cc1ccc(C)n1-c1cccc(C(=O)O)c1,0.21052631578947367
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CC(C)CNC(=O)c1ccc(Cl)c(N)c1,0.20967741935483872
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.208955223880597
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CCOc1cc(C=O)ccc1OCC(=O)N1CCCC1,0.208955223880597
CCCN1CCN(C(=O)c2ccc3[nH]c(C)c(C)c3c2)CC1,CCSCCC(=O)c1ccc(Cl)cc1,0.20689655172413793
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,1.0
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,NC(=O)C1CCN(c2ncccc2[N+](=O)[O-])CC1,0.25609756097560976
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,COCC(C)N=C(S)Nc1ccccc1[N+](=O)[O-],0.19101123595505617
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.19047619047619047
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,CCOC(=O)[C@@]1(c2ccccc2)CC1CN1CCCC1,0.18181818181818182
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,CCOC(=O)C1(C)CCN1C(=O)c1ccc2ccccc2c1,0.1797752808988764
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,0.1744186046511628
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,O=C(CBr)c1ccc([N+](=O)[O-])cc1,0.16883116883116883
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,CC(C)(C)NC(=O)Nc1ccc(C(F)(F)F)cc1C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)CS1,0.16822429906542055
CC1(CN2C(c3ccccc3[N+](=O)[O-])SC[C@H]2C(=O)O)C[C@H](O)[C@]23CC[C@@H](O)[C@](C)(CCC12)C3,CC(=O)Nc1cccc2c1Cc1cc([N+](=O)[O-])ccc1-2,0.16666666666666666
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,Cc1ccc(C2NC(=O)c3ccccc3N2)s1,1.0
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,0.2857142857142857
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,c1ccc2c(c1)NC(c1ccncc1)n1c-2nc2ccccc21,0.2545454545454545
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,O=C1O[Mg]2(OC(=O)c3ccccc3O2)Oc2ccccc21,0.23255813953488372
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,CC(=O)Nc1sc(C)c(C)c1C(=O)OC1CCOC1=O,0.21311475409836064
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O,0.20967741935483872
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,CC1(C)[N+]([O-])=C2C(=O)c3ccccc3C2=[N+]([O-])C1(C)C,0.20833333333333334
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,COC1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,0.20754716981132076
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,CC1(C(=O)O)Cc2ccccc2C(=O)O1,0.19607843137254902
Cc1ccc(C2NC(=O)c3ccccc3N2)s1,O=C1N2CCN=C2c2ccccc2C1(O)c1ccccc1,0.1896551724137931
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,1.0
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,O=C(CBr)c1ccc([N+](=O)[O-])cc1,0.32608695652173914
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,CC(=O)Nc1cccc2c1Cc1cc([N+](=O)[O-])ccc1-2,0.288135593220339
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,CN1CCC(c2ccccc2)=C(Cc2cc(/C=C/C(=O)c3ccccc3O)ccc2N)C1.Cl,0.273972602739726
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1,0.26785714285714285
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,NC(=O)C1CCN(c2ncccc2[N+](=O)[O-])CC1,0.23333333333333334
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,CCOc1cc(C=O)ccc1OCC(=O)N1CCCC1,0.22950819672131148
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,COc1cc([N+](=O)[O-])ccc1NC(=O)Nc1cccnc1,0.22727272727272727
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,0.21875
CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,O=c1c2ccccc2ncn1-c1cccc([N+](=O)[O-])c1,0.21311475409836064
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,1.0
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,C[C@H](NC(=O)Nc1ccccc1F)c1ccccc1,0.25925925925925924
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,CC(NC1=NCCC1)c1ccccc1.Cl,0.24528301886792453
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,COc1cccc(OCc2nc3ccccc3[nH]2)c1,0.22033898305084745
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,O=C(O)C(F)(F)C(NCc1ccccc1)c1ccccc1,0.21818181818181817
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,CCCCN(C)c1nc2ccccc2[nH]1,0.21428571428571427
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,CCOc1ccccc1CNC(CC)CO.Cl,0.20689655172413793
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,0.20689655172413793
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.2033898305084746
C[C@@H](NCc1cc2ccccc2[nH]1)c1ccc(F)cc1,NC(=O)NCCCCCOc1cccc2ccccc12,0.18333333333333332
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,1.0
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1cccc(OCC(=O)NC2CCCCCC2)c1C,0.23809523809523808
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,COc1ccc(Oc2ccccc2N)cc1,0.2037037037037037
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1cc(Nc2ccc(C#N)cc2)nc(-c2ccccc2)n1,0.2
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1cccc2c1NC1(CCCC1)CC2C,0.19672131147540983
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1csc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)n1,0.19117647058823528
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1ccc(Oc2ccccc2F)c(CC(=O)O)c1,0.19047619047619047
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1ccc(Nc2nc(C)cc(C)n2)c(Br)c1,0.1896551724137931
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,Cc1cc(C)nc(S/C=C/C(=O)c2ccc(F)cc2)n1,0.1875
Cc1cc(Oc2ccccc2C)nc(C2CCCN2)n1,COc1cccc(OCc2nc3ccccc3[nH]2)c1,0.18461538461538463
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,1.0
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,CCCCc1ccc(NC(=O)C2CCCC2)cc1,0.26666666666666666
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,CN1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)CC1,0.21875
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,CCOc1cc(C=O)ccc1OCC(=O)N1CCCC1,0.208955223880597
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,0.2028985507246377
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,Cc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,0.2
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,COc1ccc(CCNC(=O)CSc2nc[nH]n2)cc1,0.19718309859154928
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,C#CCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2)c1,0.19718309859154928
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,Cc1ccc(OCC(=O)NCc2ccccn2)cc1,0.19696969696969696
CCCCCc1ccc(-c2ccc(/C=C/C(N)=O)cc2)nc1,CCCCCCC1(C)SC(NC(C)=O)=NN1C(C)=O,0.19696969696969696
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,1.0
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,Cc1ccc(C2NC(=O)c3ccccc3N2)s1,0.2857142857142857
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,0.22413793103448276
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,CC1(C)[N+]([O-])=C2C(=O)c3ccccc3C2=[N+]([O-])C1(C)C,0.2222222222222222
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,O=C(O)C(=O)/C=C(\O)c1cccc(F)c1,0.19298245614035087
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,CC1(C(=O)O)Cc2ccccc2C(=O)O1,0.1896551724137931
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,Cc1cccc(NC(S)=NCc2ccccn2)c1,0.18181818181818182
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,CSc1ccccc1NC(=O)c1ccco1,0.18032786885245902
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,COc1ccc(/C=C2\SC(=O)NC2=O)cc1OC,0.1774193548387097
CSc1cccc(N/C=C2\C(=O)Nc3ccccc32)c1,O=C(NC(=S)Nc1ccccc1)c1cccc(Cl)c1,0.1746031746031746
CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,1.0
CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,CCCCCC[Se](=O)CC(=O)C(F)(F)F,0.35
CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,C=CC(=O)C#CC#C/C=C\C(=O)CCCCCCC,0.24
CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,COC(=O)CCCCCCCCC(O)CN(C)C,0.19148936170212766
CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,CCc1ccc(N2CC(C(=O)OC)CC2=O)cc1,0.16363636363636364
CC/C=C\CCCCCCCCCCC(=O)C(F)(F)F,CCc1ocnc1C(=O)N1CCOC(CCCC(C)C)C1,0.16129032258064516
